Sylvan Esso,Radio/Kick Jump Twist [2016],Radio [A Capppella],https://www.lyrics.com/lyric/33409379/Sylvan+Esso/Radio+%5BA+Capppella%5D,"Give me a new single
Make me a new baby
Gonna eat all the candy while you straddle and lay me
Gonna know all the words before you come on top
And I sing them back at you while you try to nap
While the world riots on, we're so happy to be listening to our radio
Our savior, oh
While the world melts on down we're so happy to be listening to our radio
Now break it on down slow

Slave to the radio, slave to the radio, slave to the radio
3.30
Slave to the radio, slave to the radio, slave to the radio
3.30

Now don't you look good sucking American dick
You're so surprised they like you
You're so cute and so quick
Singing I've got the moves of a TV queen
Folk girl hero in a magazine
Faking the truth in a new pop song
Don't you wanna sing along

Slave to the radio, slave to the radio, slave to the radio
3.30
Slave to the radio, slave to the radio, slave to the radio
3.30

Highway blues and gasoline fumes
It's all I seem to make while I'm playing my tunes
I know the rules
I asked for it too
But I just keep on yelling, keep on running, never stopping
Do you got the moves?
To make it stick, yeah
To get the clicks, yeah
Technicolor your every move
Can you keep 'em coming?
Like a machine, yeah
Be Your Blue Jean yeah
What can we do to get you on the news?

Slave to the radio, slave to the radio, slave to the radio
3.30
Slave to the radio, slave to the radio, slave to the radio
3.30

Slave to the radio, wait til' they forget you though, slave to the radio
3.30
Slave to the radio, slave to the radio, slave to the radio
3.30",314,slave
Sylvan Esso,Die Young [2017],Die Young,https://www.lyrics.com/lyric/33745739/Sylvan+Esso/Die+Young,"I had it all planned out before you met me
Was gonna leave early, so swiftly
Maybe in a fire or crash off a ravine
People would weep, ""How tragic, so early""

I was gonna die young
Now I gotta wait for you, honey
Now I gotta wait for you, honey
Now I gotta wait for you, honey

I was a firecracker, baby, with something to prove
Now I gotta contend with the living blues
I could've missed it, I never knew
Chain reaction but you're holding the fuse

I was gonna die young
Now I gotta wait for you, honey
Now I gotta wait for you, honey
Now I gotta wait for you, honey

Oh, I don't mind
I got the fire
Electric light
So high, so wild
It's not like I chose
Not like I tried
But now I gotta wait around and watch you burn so bright
I was gonna die

I had it all planned out before you met me
I had a plan, you ruined it completely
I had it all planned out before you met me
I had a plan, you ruined it completely

I was gonna die young
(I had it all planned out before you met me)
Now I gotta wait for you, honey
(I had a plan, you ruined it completely)
Now I gotta wait for you, honey (honey)
(I had it all planned out before you met me)
Now I gotta wait for you, honey
(I had a plan, you ruined it completely)

I was gonna die young (yeah, yeah, yeah)
(I had it all planned out before you met me)
Now I gotta wait for you, honey (I was gonna, I was gonna)
(I had a plan, you ruined it completely)
Now I gotta wait for you, honey (oh, oh)
(I had it all planned out before you met me)
Now I gotta wait for you, honey (oh yeah, yeah, yeah)
(I had a plan, you ruined it completely)

I had it all planned out before you met me
I had a plan, you ruined it completely
I had it all planned out before you met me
I had a plan, you ruined it completely",366,gotta
Sylvan Esso,What Now [2017],The Glow,https://www.lyrics.com/lyric/33904688/Sylvan+Esso/The+Glow,"Willy's so tall
And Avi's so fair
And Deanna's so beautiful
Pretending not to care

And I remember The Glow, oh, oh
And I remember The Glow, oh, oh

In my headphones
After school and slightly stoned
I remember The Glow

Meg's so snide
And Allie's so loud
And Micah's is so dreamy
Shaking in the crowd

And I remember The Glow, oh, oh
Yeah, I remember The Glow, oh, oh

Walking back from the show
With my heart in echo
So alone in the snow
And Phil singing just to me, only

I remember The Glow, oh, oh
I remember The Glow, oh, oh
Yeah, I remember the glow
Oh, I remember the glow

It wasn't from a phone
And I knew I wasn't alone

I remember The Glow
Yeah, I remember The Glow
I remember The Glow
I remember The Glow",143,remember
Sylvan Esso,What Now [2017],Just Dancing,https://www.lyrics.com/lyric/33904683/Sylvan+Esso/Just+Dancing,"We begin again
We knew before it happened
It's always the same
The lights quit, the music shifts
And then I get to see you again
Just like every weekend

I'm just dancing
I'm faking it before I even touch the skin
It's a rigged game
And I know how to win it
Shine the love light from my hand
It's just pretend
But it feels so good when we begin
So let's freeze it now before it ends
Let's never stop starting
Never stop starting

It's just like it was then
But without all the fighting
No ruin in the end
Just you and me with a beat
We build back what we broke back then
It's reverse collision

I'm just dancing
I'm faking it before I even touch the skin
It's a rigged game
And I know how to win it
Shine the love light from my hand
It's just pretend
But it feels so good when we begin
So let's freeze it now before it ends
Let's never stop starting

You're always different but I'm always the same
But when we're dancing you look just like my man
Come on baby, come on baby
Let's never stop, never stop, never stop starting
You never can seem to remember my name
But when we're dancing I am in love again
Come on baby, come on baby
Let's never stop, never stop, never stop starting
(Never stop, never stop, never stop)

We begin again
We knew before, we begin again
Just dancing, we knew before, we begin again
Just dancing, we knew before, we begin again
Just dancing, we knew before, we begin again

I'm just dancing
I'm faking it before I even touch the skin
It's a rigged game
And I know how to win it
Shine the love light from my hand
It's just pretend
But it feels so good when we begin
So let's freeze it now before it ends
Let's never stop starting

You're always different but I'm always the same
But when we're dancing you look just like my man
Come on baby, come on baby
Let's never stop, never stop, never stop starting
You never can seem to remember my name
But when we're dancing I am in love again
Come on baby, come on baby
Let's never stop, never stop, never stop starting

You're always different but I'm always the same
But when we're dancing you look just like my man
Come on baby, come on baby
Let's never stop, never stop, never stop starting
You never can seem to remember my name
But when we're dancing I am in love again
Come on baby, come on baby
Let's never stop, never stop, never stop starting",454,never
Sylvan Esso,What Now [2017],Rewind,https://www.lyrics.com/lyric/33904680/Sylvan+Esso/Rewind,"Bailing in the red, blue, green
I'm learning how to think
Learning how to shake that thing
Learning how the grown ups dream
Those friends you're making on the screen
They teach you how to be, to be
You reinvent and feel that quick
And then you're back in love again

Watch them, take it on back
Take it on back, do the rewind, yeah
Moving so fast, backward attack
Do it again, light up the room
Watch them, bring it on back
Bring it on back, do the rewind, yeah
Moving so fast, backward attack
Do it again, light up the room

Original to the other side, whatcha try to be?
Are you a rewind baby with so much to lose and no present?
Are you a rabid player and a one shot ski?
Or are are you splashing up a fantasy?

Watch them, take it on back
Take it on back, do the rewind, yeah
Moving so fast, backward attack
Do it again, light up the room
Watch them, take it on back
Take it on back, do the rewind, yeah
Moving so fast, backward attack
Do it again, light up the room

Watch them, take it on back
Take it on back, do the rewind, yeah
Moving so fast, backward attack
Do it again, light up the room
Watch them, take it on back
Take it on back, do the rewind, yeah
Moving so fast, backward attack
Do it again, light up the room

Watch them, take it on back
Take it on back, do the rewind, yeah
Moving so fast, backward attack
Do it again, light up the room
Watch them, take it on back
Take it on back, do the rewind, yeah
Moving so fast, backward attack
Do it again, light up the room

Watch them, take it on back
Take it on back, do the rewind, yeah
Moving so fast, backward attack
Do it again, light up the room
Watch them, take it on back
Take it on back, do the rewind, yeah
Moving so fast, backward attack
Do it again, light up the room

Watch them, take it on back
Take it on back, do the rewind, yeah
Moving so fast, backward attack
Do it again, light up the room
Watch them, take it on back
Take it on back, do the rewind, yeah
Moving so fast, backward attack
Do it again, light up the room",403,take
Sylvan Esso,What Now [2017],Signal,https://www.lyrics.com/lyric/33904682/Sylvan+Esso/Signal,"Little birdie making car alarm sounds
In the tree next to your house
Little baby know to smile for the picture
Then go back to drawing that flower
And a smokey chimney too
And an arrow pointing at their room
And the stars above
Was that a satellite you drew, my love?

It's a signal in the noise
It's a bell in a mine
It's a black dog in a junkyard
Gonna chase you down in time
Chase you down in time

Can you catch up to the cars on the highway?
Run them down
Can you throw yourself off of an airplane?
Breath ripped out
While you showboat
While you slow float
While the Earth gets large and loud
Are you breathing now?
Here's the ground

Don't you want to catch you
Don't you want to catch you
Make you feel your pulse
Make your feet fly
Don't you want to catch you
Don't you want to catch you
Drag you down in the dirt
Make you feel alive

It's a signal in the noise
It's a bell in a mine
It's a black dog in a junkyard
Gonna chase you down in time

It's a signal in the noise
It's a bell in a mine
It's a black dog in a junkyard
Gonna chase you down in time

(It's a signal in the noise
It's a bell in a mine
It's a black dog in a junkyard
Gonna chase you down in time)",245,chase
Sylvan Esso,What Now [2017],Slack Jaw,https://www.lyrics.com/lyric/33904681/Sylvan+Esso/Slack+Jaw,"I got all the parts I wished for
I've got everything I need
Sometimes I'm above water
But mostly I'm at sea

Oh, slack jawed me
Can't you see?
There's so many rhythms and harmonies
And I'm walking the dog back

It's not like I got hurt or broken
Or ruined on the way
It's an ache and it shines through me
A swallow in a cage

Oh, slack jawed me
Can't you see?
There's so many rhythms and harmonies
And I'm walking the dog back

Is it a sign? Or just a landmine?
Or a feeling roaming free?
It's overtaken me
Gonna hold it 'til it dries up
Or pocket it for another day
If it's me I cannot give up
I'd rather that she stayed

Oh, slack jawed me
Can't you see?
There's so many rhythms and harmonies
And I'm walking the dog back

I got all the parts I've wished for
I got everything I need
Sometimes I'm above water
But mostly I'm at sea

Oh, slack jawed me
Can't you see?
There's so many rhythms and harmonies
And I'm walking the dog back",187,i'm
Sylvan Esso,What Now [2017],Song,https://www.lyrics.com/lyric/33904684/Sylvan+Esso/Song,"Give me a reason and I'll fall in like
I'll fall all over myself trying
I try until I build it up, I
Pretend 'til it's real enough, 'cause
I was made to act it out
I was made to twist and shout, oh
I was made to be the one you
Thought you remembered from the song

Yes, I'm the song that you can't get out of your head, oh
I'm the song that's bringing you to bed
I'm the song that's promising you all your wants
And needs and needs and needs and needs
Oh, how you want it to be real and it can be
Oh, if you only live in me, it can be
Oh, if you only live in me

Gimme the thing that I saw once when
I was younger and hadn't had enough when
All I knew of bad love
Was in a page in a board room full of grown ups
'Cause I can feel how it feels
Even though it isn't real
It's living on the tip of my tongue
I listened to it forever once

Yes, I'm the song that you can't get out of your head, oh
I'm the song that's bringing you to bed
I'm the song that's promising you all your wants
And needs and needs and needs and needs
Oh, how you want it to be real, and it can be
Oh, if you only live in me, it can be
Oh, if you only live in me, it can be

I'm the song that you can't get out of your head, oh
I'm the song that's bringing you to bed
I'm the song that's promising you all your wants
And needs and needs and needs and needs
Oh, how you want it to be real, and it can be
Oh, if you only live in me, it can be
Oh, if you only live in me, it can be

It can be, it can be, it can be (Oh, if you only live in me)
It can be, it can be, it can be (Oh, if you only live in me)",356,needs
Sylvan Esso,What Now [2017],Sound,https://www.lyrics.com/lyric/33904689/Sylvan+Esso/Sound,"I was gonna write a song for you
Gonna sing it out loud
Gonna sing it at such decibels that
All you'll hear is sound and
All you'll feel is sound and
All you'll be is sound

I was gonna write a song for you
Gonna sing it out loud
Gonna sing it at such decibels that
All you'll hear is sound
All you'll feel is sound
All you'll be is sound

I was gonna write a song for you
Gonna sing it out loud
Gonna sing it at such decibels that
All you'll hear is sound
All you'll feel is sound
All you'll be is sound

I was gonna write a song for you
Gonna sing it out loud
Gonna sing it at such decibels that
All you'll hear is sound
All you'll feel is sound
All you'll be is sound

I was gonna write a song for you
Gonna sing it out loud
Gonna sing it at such decibels that
All you'll hear is sound and
All you'll feel is sound and
All you'll be is sound",179,gonna
Sylvan Esso,Another Friday Night/Hot Heavy Summer/Sister [2018],Hot Heavy Summer,https://www.lyrics.com/lyric/35480291/Ben+Howard/Hot+Heavy+Summer,"Baby wants to dance
Past the flat footed charterhouse boys
From towns where the mothers can't stand
The sight of each other
Baby wants to last
In the hearts of the wild and free
She knows that time takes all of us
Through every long hot heavy summer

And all of them, they talk of national security
Over garden fences made to buff the bastard breeze
Of chance encounters

Baby wants to dance
Past the Tuesday morning supermarket crowd
She knows we'll all sleep through the days
And be two-step drip fed our laughter
Says she wants to last
Last how you want to
She's a light in the young boy's eyes
Through every long hot heavy summer

And all of them, they talk of national security
Over garden fences made to buff the bastard breeze
Yeah all of them, shuffling down that lonely street
One last gasp
Against a long hot heavy summer",154,wants
Sylvan Esso,PARAD[w/m]E [2018],PARAD[w/m]E,https://www.lyrics.com/lyric/34702783/Sylvan+Esso/PARAD%5Bw-m%5DE,"Speedy, speedy, slow down time
Gas station is running dry
Mhm, eh eh, mhm
Sweaty, sweaty, wonder why
Now it's always summer time
Mhm, eh eh, mhm

It's all gone but here we're gonna stay
Anyway the concrete's all empty
So we're making a parade
It goes left, nothing there
It goes right, watch your step
It goes left, don't look down
It goes right, look straight ahead
Go ahead, go ahead, go ahead, go ahead
Maybe there's some food up there

P-A-R-A-D with me
Yeah there's nothing left to ruin, yeah we finally got free
How's that for manifesting our destiny
P-A-R-A-D with me

Salty, salty, water dried
Oceans all gone with the tide
Mhm, eh eh, mhm
Steamy, steamy, bright sunshine
Flowers, grass and trees all died
Mhm, eh eh, mhm

It's all gone but here we're gonna stay
Anyway the concrete's all empty
So we're making a parade
It goes left, nothing there
It goes right, watch your step
It goes left, don't look down
It goes right, look straight ahead
Go ahead, go ahead, go ahead, go ahead
Maybe there's some food up there

P-A-R-A-D with me
Yeah there's nothing left to ruin, we finally got free
How's that for manifesting our destiny
P-A-R-A-D with me
P-A-R-A-D with me
Yeah there's nothing left to ruin, we finally got free
How's that for manifesting our destiny
P-A-R-A-D with me",232,goes
